Filename,Title,Start Page (Bookmark),End Page (Bookmark),Arranger,Genres,Tags,Books,Reference,Rating,Difficulty,Minutes,Seconds,keysf,keymi
To Drive the Cold Winter Away.t.pdf,To Drive the Cold Winter Away.t,,,Melanie Johnston,,,,,0,0,,,,
To-Drive-the-Cold-Winter-Away_arr01_Conger.pdf,To-Drive-the-Cold-Winter-Away_arr01_Conger,,,,,,,,0,0,,,,
To-Morrow_arr01-D.pdf,To-Morrow_arr01-D,,,,,,,,0,0,,,,
To-Morrow_arr02-G.pdf,To-Morrow_arr02-G,,,,,,,,0,0,,,,
Today_arr01.pdf,Today_arr01,,,,,,,,0,0,,,,
Tombigbee Waltz - Capo 3.pdf,Tombigbee Waltz - Capo 3,,,Stephen Seifert,,,Join the Jam II,,0,0,,,,
Tombigbee Waltz.pdf,Tombigbee Waltz,,,Stephen Seifert,,,Finger Pickin’ Good I,,0,0,,,,
Tomorrow Morning.pdf,Tomorrow Morning,,,,,,,,0,0,,,,
Too Young to Marry.pdf,Too Young to Marry,,,Stephen Seifert,,,Join the Jam II,,0,0,,,,
Train on the Island.pdf,Train on the Island,,,Stephen Seifert,,,Join the Jam II,,0,0,,,,
Train on the Mountain.pdf,Train on the Mountain,,,Stephen Seifert,,,Join the Jam II,,0,0,,,,
Trouble on my Mind.pdf,Trouble on my Mind,,,Stephen Seifert,,,Join the Jam II,,0,0,,,,
Trust and Obey.pdf,Trust and Obey,,,Stephen Seifert,,,Finger Pickin’ Good I,,0,0,,,,
Tuesday Night Waltz.pdf,Tuesday Night Waltz,,,Melanie Johnston/Molly Mason,,,,,0,0,,,,
Turkey in the Straw - Seifert.pdf,Turkey in the Straw - Seifert,,,Stephen Seifert,,,Join the Jam I,,0,0,,,,
Turkey in the Straw TW.pdf,Turkey in the Straw TW,,,Melanie Johnston,,,Training wheels,,0,0,,,,
Turn Turn Turn.pdf,Turn Turn Turn,,,Melanie Johnston,,,,,0,0,,,,
Twelve Days of Christmas - Seifert.pdf,Twelve Days of Christmas - Seifert,,,Stephen Seifert,Christmas,,Come Let Us Adore Him - Seifert,,0,0,,,,
Twelve Days of Christmas.pdf,Twelve Days of Christmas,,,Melanie Johnston,,,,,0,0,,,,
Ukrainian National Anthem Ensemble.pdf,Ukrainian National Anthem Ensemble,,,,,,,,0,0,,,,
Ukranian Lullaby.pdf,Ukranian Lullaby,,,,,,,,0,0,,,,
Ukranian National Anthem.pdf,Ukranian National Anthem,,,,,,,,0,0,,,,
Unending Rain.pdf,Unending Rain,,,Ellen Pratt,,,,,0,0,,,,
Ungar-Mason-2ed-dig.pdf,Ungar-Mason-2ed-dig,,,,,,,,0,0,,,,
Ungar-Mason-2ed-dig.pdf,Unger Return to Irvine,60,60,,,,,,0,0,,,,
Ungar-Mason-2ed-dig.pdf,Unger Planxty Bob McQuillen,56,56,,,,,,0,0,,,,
Ungar-Mason-2ed-dig.pdf,Unger Call Of The West,18,18,Unger,,SMN,,,0,0,,,,
Ungar-Mason-2ed-dig.pdf,Unger Blue Noon,14,14,,,SMN,,,0,0,,,,
Ungar-Mason-2ed-dig.pdf,Unger Beckie’s Waltz,12,13,,,SMN,,,0,0,,,,
Up On A Housetop.pdf,Up On A Housetop,,,"Beth Lassi, Nina Zanetti",Christmas,,,,0,0,,,,
Up on the Housetop - Tab Only.pdf,Up on the Housetop - Tab Only,,,,Christmas,Club: Black Bear,,,0,0,,,,
Up On The Housetop (arr01) A&D.pdf,Up On The Housetop (arr01) A&D,,,Conger,Christmas,Club: Black Bear,,2020,0,0,,,,
Up On The Housetop (arr01).pdf,Up On The Housetop (arr01),,,Conger,Christmas,Christmas MultiPart,,,0,0,,,,
Valley Forge.pdf,Valley Forge,,,Stephen Seifert,,,Join the Jam II,,0,0,,,,
Virginia's Bloody Soil.pdf,Virginia's Bloody Soil,,,,,,,,0,0,,,,
Wade Water Motherless Bass.pdf,Wade Water Motherless Bass,,,,,,,,0,0,,,,
Wagoner Missouri.pdf,Wagoner Missouri,,,Stephen Seifert,,,Join the Jam II,,0,0,,,,
Wagoner.pdf,Wagoner,,,Stephen Seifert,,,Join the Jam II,,0,0,,,,
Waiting for Nancy 2.pdf,Waiting for Nancy 2,,,,,,,,0,0,,,,
Waiting for Nancy.pdf,Waiting for Nancy,,,Stephen Seifert,,,Join the Jam II,,0,0,,,,
Waiting-for-Nancy_JS-version_SMN.pdf,Waiting-for-Nancy_JS-version_SMN,,,,,,,,0,0,,,,
Waiting-for-Nancy.pdf,Waiting-for-Nancy,,,Eulberg,,,,,0,0,,,,
Wake Up Susan.pdf,Wake Up Susan,,,Stephen Seifert,,,Join the Jam II,,0,0,,,,
Walking in the Parlor 1.pdf,Walking in the Parlor 1,,,Stephen Seifert,,,Join the Jam II,,0,0,,,,
Walking in the Parlor 2.pdf,Walking in the Parlor 2,,,Stephen Seifert,,,Join the Jam II,,0,0,,,,
Waltz 2 Shostakovich.pdf,Waltz 2 Shostakovich,,,Steve Eulberg,,,,,0,0,,,,
Waltz in G.pdf,Waltz in G,,,Ellen Pratt,,,,,0,0,,,,
Wandering Canadian 2.pdf,Wandering Canadian,,,,,,,,0,0,,,,
Wandering Canadian 3.pdf,Wandering Canadian 3,,,,,,,,0,0,,,,
Wandering Canadian.pdf,Wandering Canadian,,,,,,,,0,0,,,,
WasselSong.pdf,WasselSong,,,,,,,,0,0,,,,
Water is Wide.pdf,Water is Wide,,,Stephen Seifert,,,Finger Pickin’ Good I,,0,0,,,,
Waterbound Seifert.pdf,Waterbound Seifert,,,Stephen Seifert,,,Join the Jam I,,0,0,,,,
Waterbound TW.pdf,Waterbound TW,,,Melanie Johnston,,,Training wheels,,0,0,,,,
Waterbound.pdf,Waterbound,,,,,,,,0,0,,,,
Waters of Babylon.pdf,Waters of Babylon,,,,,,,,0,0,,,,
Wayfaring Stranger (complex).pdf,Wayfaring Stranger (complex),,,,,,,,0,0,,,,
Wayfaring Stranger 2.pdf,Wayfaring Stranger,,,Stephen Seifert,,,Finger Pickin’ Good I,,0,0,,,,
Wayfaring Stranger arr02.pdf,Wayfaring Stranger arr02,,,Ellen Pratt (arr02 rev01),,,,,0,0,,,,
Wayfaring Stranger MultiPrt SMN.pdf,Wayfaring Stranger MultiPrt SMN,,,Jeff Rocchio,,,,,0,0,,,,
We Gather Together.pdf,We Gather Together,,,,,,,,0,0,,,,
We Three Kings - Pandemic Parody.pdf,We Three Kings - Pandemic Parody,,,RG Huff,,,,,0,0,,,,
We Three Kings - Seifert.pdf,We Three Kings - Seifert,,,Stephen Seifert,Christmas,,Come Let Us Adore Him - Seifert,,0,0,,,,
We Three Kings Easier.pdf,We Three Kings Easier,,,Melanie Johnston,,,,,0,0,,,,
We Wish You a Merry Christmas - Seifert.pdf,We Wish You a Merry Christmas - Seifert,,,Stephen Seifert,Christmas,,Come Let Us Adore Him - Seifert,,0,0,,,,
We Wish You a Merry Christmas (arr01) 2.pdf,We Wish You a Merry Christmas (arr01),,,Ellen Pratt,Christmas,Christmas MultiPart,,,0,0,,,,
We Wish You a Merry Christmas (arr01) 3.pdf,We Wish You a Merry Christmas (arr01),,,Ellen Pratt,Christmas,Christmas MultiPart,,,0,0,,,,
We Wish You a Merry Christmas (arr01).pdf,We Wish You a Merry Christmas (arr01),,,Ellen Pratt,Christmas,Christmas MultiPart,Pratt Christmas vol-1,,0,0,,,,
We Wish You a Merry Christmas 2.pdf,We Wish You a Merry Christmas,,,Melanie Johnston,,,,,0,0,,,,
We Wish You a Merry Christmas 3.pdf,We Wish You a Merry Christmas 3,,,Melanie Johnston,,,Student Christmas,,0,0,,,,
We Wish You a Merry Christmas 4.pdf,We Wish You a Merry Christmas,,,Melanie Johnston,,,Christmas On the Dulcimer - Johnston,,0,0,,,,
We Wish You a Merry Christmas 6.pdf,We Wish You a Merry Christmas,,,"Beth Lassi, Nina Zanetti",Christmas,,,,0,0,,,,
We Wish You a Merry Christmas SMN.pdf,We Wish You a Merry Christmas SMN,,,Jeff Rocchio,,,,,0,0,,,,
We Wish You a Merry Christmas.pdf,We Wish You a Merry Christmas,,,,Christmas,Club: Black Bear,,,0,0,,,,
We-Gather-Together_Mel_SMN.pdf,We-Gather-Together_Mel_SMN,,,,,,,,0,0,,,,
WendingWay_LadianneHenderson.pdf,WendingWay_LadianneHenderson,,,,,,,,0,0,,,,
Westfalia Waltz Capo 3.pdf,Westfalia Waltz Capo 3,,,Stephen Seifert,,,Join the Jam I,,0,0,,,,
Westfalia Waltz TW.pdf,Westfalia Waltz TW,,,Melanie Johnston,,,Training wheels,,0,0,,,,
Westfork Gals TW.pdf,Westfork Gals TW,,,Melanie Johnston,,,Training wheels,,0,0,,,,
Westfork Gals.pdf,Westfork Gals,,,Stephen Seifert,,,Join the Jam I,,0,0,,,,
Westphalia Waltz - Simple.pdf,Westphalia Waltz - Simple,,,,,,,,0,0,,,,
What a Wonderful World.pdf,What a Wonderful World,,,Tull Glazener,,,,,0,0,,,,
What Child is This - 3 parts.pdf,What Child is This - 3 parts,,,Melanie Johnston,,,Christmas On the Dulcimer - Johnston,,0,0,,,,
What Child is This - Melody.pdf,What Child is This - Melody,,,,,,,,0,0,,,,
What Child Is This - Multi-Part.pdf,What Child Is This - Multi-Part,,,Melanie Johnston,,,,,0,0,,,,
What Child is This - Seifert.pdf,What Child is This - Seifert,,,Stephen Seifert,Christmas,,Come Let Us Adore Him - Seifert,,0,0,,,,
What Child is This 2.pdf,What Child is This,,,Melanie Johnston,,,,,0,0,,,,
What Child Is This arr01.pdf,What Child Is This arr01,,,Ellen Pratt,Christmas,Christmas MultiPart,Pratt Christmas vol-1,,0,0,,,,
What Child is This.pdf,What Child is This,,,"Lassi, Zanetti",,"Christmas, Multipart",,,0,0,,,,
What Child Is This.pdf,What Child Is This,,,Ellen Pratt,Christmas,Christmas MultiPart,Pratt Christmas vol-1,2021,0,0,,,,
What-Child-Is-This_arr01_Pratt.pdf,What-Child-Is-This_arr01_Pratt,,,,,,,,0,0,,,,
When Irish Eyes are Smiling.pdf,When Irish Eyes are Smiling,,,,,,,,0,0,,,,
When Silence Was Golden - rearranged.pdf,When Silence Was Golden - rearranged,,,Melanie Johnston,,,,,0,0,,,,
When the Fiddler Has Played TW.pdf,When the Fiddler Has Played TW,,,Melanie Johnston,,,Training wheels,,0,0,,,,
When-Irish-Eyes-are-Smiling_DenJm.pdf,When-Irish-Eyes-are-Smiling_DenJm,,,,,,,,0,0,,,,
Where Have All the Flowers Gone.pdf,Where Have All the Flowers Gone,,,Melanie Johnston,,,,,0,0,,,,
Whiskey Before Breakfast - 5 Parts.pdf,Whiskey Before Breakfast - 5 Parts,,,Melanie Johnston,,,,,0,0,,,,
Whiskey Before Breakfast - Seifert 2.pdf,Whiskey Before Breakfast - Seifert,,,Stephen Seifert,,,Join the Jam I,,0,0,,,,
Whiskey Before Breakfast - Seifert.pdf,Whiskey Before Breakfast - Seifert,,,,,,,,0,0,,,,
Whiskey Before Breakfast TW.pdf,Whiskey Before Breakfast TW,,,Melanie Johnston,,,Training wheels,,0,0,,,,
Whiskey-Before-Breakfast_DenJm.pdf,Whiskey-Before-Breakfast_DenJm,,,,,,,,0,0,,,,
Whiskey-Before-Breakfast_SMN.pdf,Whiskey-Before-Breakfast_SMN,,,,,,,,0,0,,,,
White Christmas 3.pdf,White Christmas,,,Melanie Johnston,,,,,0,0,,,,
White Christmas.pdf,White Christmas,,,,,,,,0,0,,,,
White Coral Bells.pdf,White Coral Bells,,,,,,,,0,0,,,,
Whole World Partner Song.pdf,Whole World Partner Song,,,,,,,,0,0,,,,
Wild Mountain Thyme - Furman.pdf,Wild Mountain Thyme - Furman,,,Jeff Furman,,,,,0,0,,,,
Wild Mountain Thyme 2.pdf,Wild Mountain Thyme,,,Melanie Johnston,,,,,0,0,,,,
Wild Mountain Thyme Jeff.pdf,Wild Mountain Thyme Jeff,,,,,,,,0,0,,,,
Wild Mountain Thyme with chords Zanetti.pdf,Wild Mountain Thyme with chords Zanetti,,,Nina Zanetti,,,,,0,0,,,,
Wild Mountain Thyme.pdf,Wild Mountain Thyme,,,Melanie Johnston,,,,,0,0,,,,
Wild Rose of the Mountain.pdf,Wild Rose of the Mountain,,,Stephen Seifert,,,Join the Jam II,,0,0,,,,
Wild-Mountain-Thyme_DenJm.pdf,Wild-Mountain-Thyme_DenJm,,,,,,,,0,0,,,,
Wildflowers- In G Dolly Parton Chords.Pdf,Wildflowers- In G Dolly Parton Chords,,,,,,,,0,0,,,,
Wildwood Fingerpicked.pdf,Wildwood Fingerpicked,,,Stephen Seifert,,,Finger Pickin’ Good I,,0,0,,,,
Wildwood Flower (arr01:Haas).pdf,Wildwood Flower (arr01:Haas),,,Dave Haas,"American, Folk, Traditional",Key:D,,,0,0,,,,
Wildwood Flower TW.pdf,Wildwood Flower TW,,,Melanie Johnston,,,Training wheels,,0,0,,,,
Will the Circle Be Unbroken TW.pdf,Will the Circle Be Unbroken TW,,,Melanie Johnston,,,Training wheels,,0,0,,,,
Will the Circle Be Unbroken.pdf,Will the Circle Be Unbroken,,,,,,,,0,0,,,,
Will-The-Circle-Be-Unbroken_Tab.Pdf,Will-The-Circle-Be-Unbroken_Tab,,,,,,,,0,0,,,,
Winter Wonderland *.pdf,Winter Wonderland *,,,,,,,,0,0,,,,
Winter's Light.pdf,Winter's Light,,,,,,,,0,0,,,,
Winter's Turning use this.pdf,Winter's Turning use this,,,Melanie Johnston,,,,,0,0,,,,
Winters-Light_arr01_Pratt.pdf,Winters-Light_arr01_Pratt,,,,,,,,0,0,,,,
Woolen Socks Waltz.pdf,Woolen Socks Waltz,,,,,,,,0,0,,,,
XMas_Deck-the-Halls.pdf,XMas_Deck-the-Halls,,,(Jeff TAB),Christmas,,,,0,0,,,,
XMas_Jolly-Ol-St-Nick_2019_SMN-Score_and_Parts.pdf,XMas_Jolly-Ol-St-Nick_2019_SMN-Score_and_Parts,,,,,,,,0,0,,,,
XMas_The-First-Noel_SMN.pdf,XMas_The-First-Noel_SMN,,,,,,,,0,0,,,,
XMas_Up-On-A-Housetop_AllParts.pdf,XMas_Up-On-A-Housetop_AllParts,,,,,,,,0,0,,,,
XMas_Up-on-a-Housetop_SMN.pdf,XMas_Up-on-a-Housetop_SMN,,,,,,,,0,0,,,,
XMas_We-Wish-You-a-Merry-Christmas_SMN.pdf,XMas_We-Wish-You-a-Merry-Christmas_SMN,,,,,,,,0,0,,,,
XString_Scale-exercise.pdf,XString_Scale-exercise,,,,Exercise,Exercise,Exercise,,0,0,,,,
Yankee Doodle - SMN.pdf,Yankee Doodle - SMN,,,Jeff Rocchio,,,,,0,0,,,,
Yankee Doodle.pdf,Yankee Doodle,,,Melanie Johnston,,,,,0,0,,,,
Year of Jubilo 2.pdf,Year of Jubilo,,,Stephen Seifert,,,Join the Jam II,,0,0,,,,
Year of Jubilo TW.pdf,Year of Jubilo TW,,,Melanie Johnston,,,Training wheels,,0,0,,,,
Year of Jubilo.pdf,Year of Jubilo,,,Stephen Seifert,,,Join the Jam I,,0,0,,,,
Yellow Bird 2.pdf,Yellow Bird 2,,,,,,,,0,0,,,,
Yellow Bird.pdf,Yellow Bird,,,Melanie Johnston,,,,,0,0,,,,
Yellow Rose of Texas TW.pdf,Yellow Rose of Texas TW,,,Melanie Johnston,,,Training wheels,,0,0,,,,
Yellow Rose of Texas.pdf,Yellow Rose of Texas,,,Stephen Seifert,,,Join the Jam I,,0,0,,,,
Yesterday - jazz chords.pdf,Yesterday - jazz chords,,,,,,,,0,0,,,,
Yesterday for Chromatic Dulcimer.pdf,Yesterday for Chromatic Dulcimer,,,,,Chromatic,,,0,0,,,,
Yesterday for Chromatic.pdf,Yesterday for Chromatic,,,,,,,,0,0,,,,
Yesterday non chromatic.pdf,Yesterday non chromatic,,,,,,,,0,0,,,,
Yesterday_SMN.pdf,Yesterday_SMN,,,,,,,,0,0,,,,
You Are My Sunshine - G.pdf,You Are My Sunshine - G,,,,,,,,0,0,,,,
You Are My Sunshine - Tull.pdf,You Are My Sunshine - Tull,,,,,,,,0,0,,,,
You Are My Sunshine with harmony.pdf,You Are My Sunshine with harmony,,,,,,,,0,0,,,,
You Raise Me Up.pdf,You Raise Me Up,,,,,,,,0,0,,,,
You're a Grand Old Flag.pdf,You're a Grand Old Flag,,,Melanie Johnston,,,,,0,0,,,,
Zelda.pdf,Zelda,,,,,,,,0,0,,,,
